dYear,est,ist,imf_by,em,f107,dst
2023.9714611872146,-11.2,-4.8,1.6,0.997731,157.40741,-16.0
2023.9715753424657,-8.4,-3.6,2.1,0.969699,157.40741,-12.0
2023.9716894977169,-7.7,-3.3,3.0,1.152922,157.40741,-11.0
2023.971803652968,-8.4,-3.6,3.4,0.799746,157.40741,-12.0
2023.9719178082191,-9.1,-3.9,4.3,0.729902,157.40741,-13.0
2023.9720319634703,-9.1,-3.9,4.0,0.583097,157.40741,-13.0
2023.9721461187214,-9.8,-4.2,4.1,0.565143,157.40741,-14.0
2023.9722602739726,-10.5,-4.5,3.8,0.627315,157.40741,-15.0
2023.9723744292237,-10.5,-4.5,3.9,0.670926,157.40741,-15.0
2023.9724885844748,-11.2,-4.8,3.7,0.583649,157.40741,-16.0
2023.972602739726,-11.9,-5.1,3.6,0.486597,157.33333,-17.0
2023.972716894977,-11.2,-4.8,4.4,0.889561,157.33333,-16.0
2023.9728310502283,-9.1,-3.9,4.4,0.924574,157.33333,-13.0
2023.9729452054794,-8.4,-3.6,4.9,1.243017,157.33333,-12.0
2023.9730593607305,-7.0,-3.0,4.8,1.342687,157.33333,-10.0
2023.9731735159817,-5.6,-2.4,5.3,1.329094,157.33333,-8.0
2023.9732876712328,-3.5,-1.5,4.6,0.660869,157.33333,-5.0
2023.973401826484,-1.4,-0.6,5.1,0.97303,157.33333,-2.0
2023.973515981735,-1.4,-0.6,4.9,0.78356,157.33333,-2.0
2023.9736301369862,-2.8,-1.2,3.4,0.289805,157.33333,-4.0
2023.9737442922374,-2.8,-1.2,4.2,0.518679,157.33333,-4.0
2023.9738584474885,-3.5,-1.5,2.2,0.120999,157.33333,-5.0
2023.9739726027397,-2.1,-0.9,2.8,0.244083,157.33333,-3.0
2023.9740867579908,-2.1,-0.9,2.4,0.2632,157.33333,-3.0
2023.974200913242,-2.1,-0.9,3.2,0.694241,157.33333,-3.0
2023.974315068493,-1.4,-0.6,1.9,0.669298,157.33333,-2.0
2023.9744292237442,-2.1,-0.9,1.1,0.327628,157.33333,-3.0
2023.9745433789953,-1.4,-0.6,0.8,0.358058,157.33333,-2.0
2023.9746575342465,-2.1,-0.9,0.4,0.077615,157.33333,-3.0
2023.9747716894976,-1.4,-0.6,-0.3,0.009329,157.33333,-2.0
2023.9748858447488,-6.3,-2.7,1.0,0.095177,157.33333,-9.0
2023.975,-8.4,-3.6,2.6,0.417447,157.33333,-12.0
2023.975114155251,-7.0,-3.0,1.5,0.105481,157.33333,-10.0
2023.9752283105022,-7.0,-3.0,1.1,0.072991,157.33333,-10.0
2023.9753424657533,-4.2,-1.8,999.9,62.747079,157.33333,-6.0
2023.9754566210045,-4.9,-2.1,999.9,63.161252,157.33333,-7.0
2023.9755707762556,-1.4,-0.6,999.9,63.575424,157.33333,-2.0
2023.9756849315067,1.4,0.6,999.9,64.610854,157.33333,2.0
2023.975799086758,4.2,1.8,999.9,62.954165,157.33333,6.0
2023.975913242009,3.5,1.5,999.9,2070.653619,157.33333,5.0
2023.9760273972602,1.4,0.6,999.9,2070.653619,157.33333,2.0
2023.9761415525113,-2.1,-0.9,5.9,0.630777,157.33333,-3.0
2023.9762557077624,0.7,0.3,5.4,0.876824,157.33333,1.0
2023.9763698630136,0.7,0.3,4.2,0.3051,157.33333,1.0
2023.9764840182647,0.7,0.3,3.8,0.175492,157.33333,1.0
2023.976598173516,0.0,0.0,3.1,0.157668,157.33333,0.0
2023.9767123287672,-3.5,-1.5,2.4,2.243367,157.33333,-5.0
2023.9768264840184,-9.1,-3.9,2.4,2.11341,157.33333,-13.0
2023.9769406392695,-11.9,-5.1,2.3,0.177628,157.33333,-17.0
2023.9770547945207,-8.4,-3.6,1.8,0.06101,157.33333,-12.0
2023.9771689497718,-1.4,-0.6,1.7,0.051256,157.33333,-2.0
2023.977283105023,-0.7,-0.3,3.1,0.224025,157.33333,-1.0
2023.977397260274,-0.7,-0.3,4.2,0.634042,157.33333,-1.0
2023.9775114155252,2.1,0.9,4.2,0.548075,157.33333,3.0
2023.9776255707764,4.2,1.8,2.7,0.388542,157.33333,6.0
2023.9777397260275,3.5,1.5,3.9,0.659512,157.33333,5.0
2023.9778538812786,2.1,0.9,2.5,0.44625,157.33333,3.0
2023.9779680365298,1.4,0.6,1.8,0.661828,157.33333,2.0
2023.978082191781,0.0,0.0,0.7,0.07637,157.44444,0.0
2023.978196347032,-2.8,-1.2,0.4,0.094265,157.44444,-4.0
2023.9783105022832,-7.7,-3.3,2.5,1.332689,157.44444,-11.0
2023.9784246575343,-10.5,-4.5,4.5,1.879825,157.44444,-15.0
2023.9785388127855,-10.5,-4.5,4.2,1.693704,157.44444,-15.0
2023.9786529680366,-10.5,-4.5,3.3,0.504105,157.44444,-15.0
2023.9787671232878,-9.8,-4.2,2.8,1.781248,157.44444,-14.0
2023.978881278539,-7.7,-3.3,4.2,1.088332,157.44444,-11.0
2023.97899543379,-9.1,-3.9,0.9,2.01904,157.44444,-13.0
2023.9791095890412,-9.1,-3.9,2.0,1.89281,157.44444,-13.0
2023.9792237442923,-14.7,-6.3,5.1,1.06874,157.44444,-21.0
2023.9793378995435,-14.7,-6.3,4.2,0.555503,157.44444,-21.0
2023.9794520547946,-10.5,-4.5,2.8,0.23196,157.44444,-15.0
2023.9795662100457,-8.4,-3.6,3.4,0.319247,157.44444,-12.0
2023.9796803652969,-8.4,-3.6,4.3,0.8815,157.44444,-12.0
2023.979794520548,-7.7,-3.3,5.4,1.232109,157.44444,-11.0
2023.9799086757992,-4.2,-1.8,-0.9,0.016995,157.44444,-6.0
2023.9800228310503,-2.8,-1.2,3.3,0.25151,157.44444,-4.0
2023.9801369863014,-1.4,-0.6,4.6,0.761231,157.44444,-2.0
2023.9802511415526,0.7,0.3,5.2,0.74721,157.44444,1.0
2023.9803652968037,1.4,0.6,5.8,1.011113,157.44444,2.0
2023.9804794520549,0.0,0.0,4.3,0.769623,157.44444,0.0
2023.980593607306,0.0,0.0,0.9,0.103265,157.44444,0.0
2023.9807077625571,-0.7,-0.3,5.0,0.692943,157.44444,-1.0
2023.9808219178083,-3.5,-1.5,2.2,0.312545,157.83951,-5.0
2023.9809360730594,-3.5,-1.5,1.9,0.543695,157.83951,-5.0
2023.9810502283106,-1.4,-0.6,3.8,0.630534,157.83951,-2.0
2023.9811643835617,2.1,0.9,4.8,0.61757,157.83951,3.0
2023.9812785388128,3.5,1.5,0.8,0.035051,157.83951,5.0
2023.981392694064,5.6,2.4,-1.7,0.090156,157.83951,8.0
2023.981506849315,5.6,2.4,-0.7,0.009826,157.83951,8.0
2023.9816210045663,3.5,1.5,-4.0,0.57468,157.83951,5.0
2023.9817351598174,2.8,1.2,-1.4,0.103891,157.83951,4.0
2023.9818493150685,4.2,1.8,-3.5,0.507335,157.83951,6.0
2023.9819634703197,3.5,1.5,-0.2,0.001494,157.83951,5.0
2023.9820776255708,2.8,1.2,0.1,0.000444,157.83951,4.0
2023.982191780822,1.4,0.6,-1.9,0.306017,157.83951,2.0
2023.982305936073,0.0,0.0,-3.0,0.607927,157.83951,0.0
2023.9824200913242,1.4,0.6,-3.1,0.781427,157.83951,2.0
2023.9825342465754,4.9,2.1,-3.4,0.312233,157.83951,7.0
2023.9826484018265,6.3,2.7,-4.1,0.462253,157.83951,9.0
2023.9827625570776,1.4,0.6,-2.7,0.883835,157.83951,2.0
2023.9828767123288,-1.4,-0.6,2.9,0.403177,157.83951,-2.0
2023.98299086758,1.4,0.6,2.6,0.256049,157.83951,2.0
2023.983105022831,4.9,2.1,1.7,0.081467,157.83951,7.0
2023.9832191780822,5.6,2.4,1.1,0.040927,157.83951,8.0
2023.9833333333333,4.9,2.1,0.2,0.001038,157.83951,7.0
2023.9834474885845,3.5,1.5,3.4,0.44102,157.83951,5.0
2023.9835616438356,1.4,0.6,3.8,0.451954,158.46913,2.0
2023.9836757990868,1.4,0.6,4.0,0.652729,158.46913,2.0
2023.983789954338,4.2,1.8,1.5,0.085317,158.46913,6.0
2023.983904109589,2.1,0.9,1.5,0.061552,158.46913,3.0
2023.9840182648402,3.5,1.5,3.0,0.28876,158.46913,5.0
2023.9841324200913,4.9,2.1,2.8,0.236398,158.46913,7.0
2023.9842465753425,5.6,2.4,4.1,0.476273,158.46913,8.0
2023.9843607305936,4.9,2.1,3.6,0.484021,158.46913,7.0
2023.9844748858447,6.3,2.7,4.4,0.8201,158.46913,9.0
2023.984589041096,6.3,2.7,5.5,1.109873,158.46913,9.0
2023.984703196347,7.7,3.3,4.0,0.605204,158.46913,11.0
2023.9848173515982,8.4,3.6,2.8,0.243079,158.46913,12.0
2023.9849315068493,10.5,4.5,3.2,0.283799,158.46913,15.0
2023.9850456621004,9.8,4.2,1.8,0.120861,158.46913,14.0
2023.9851598173516,9.8,4.2,2.4,0.199103,158.46913,14.0
2023.9852739726027,8.4,3.6,1.4,0.744835,158.46913,12.0
2023.9853881278539,6.3,2.7,0.6,0.871917,158.46913,9.0
2023.985502283105,4.9,2.1,-1.5,0.139988,158.46913,7.0
2023.9856164383561,4.2,1.8,2.8,0.6622,158.46913,6.0
2023.9857305936073,4.2,1.8,2.7,0.318138,158.46913,6.0
2023.9858447488584,4.9,2.1,1.7,0.093205,158.46913,7.0
2023.9859589041096,5.6,2.4,2.5,0.575279,158.46913,8.0
2023.9860730593607,4.9,2.1,2.8,1.47934,158.46913,7.0
2023.9861872146118,1.4,0.6,2.1,0.351911,158.46913,2.0
2023.986301369863,2.8,1.2,2.4,0.683279,159.14815,4.0
2023.9864155251141,3.5,1.5,1.3,0.617789,159.14815,5.0
2023.9865296803653,1.4,0.6,2.9,0.755333,159.14815,2.0
2023.9866438356164,-1.4,-0.6,0.5,0.032049,159.14815,-2.0
2023.9867579908675,-1.4,-0.6,2.2,0.664918,159.14815,-2.0
2023.9868721461187,0.7,0.3,2.1,0.689494,159.14815,1.0
2023.9869863013698,2.8,1.2,2.5,0.899739,159.14815,4.0
2023.987100456621,4.2,1.8,2.6,0.409151,159.14815,6.0
2023.987214611872,4.2,1.8,-0.5,0.928417,159.14815,6.0
2023.9873287671232,2.1,0.9,2.7,0.623214,159.14815,3.0
2023.9874429223744,2.1,0.9,2.5,0.174727,159.14815,3.0
2023.9875570776255,3.5,1.5,4.7,0.782672,159.14815,5.0
2023.9876712328767,2.8,1.2,3.2,0.333293,159.14815,4.0
2023.9877853881278,4.2,1.8,4.7,0.544206,159.14815,6.0
2023.987899543379,4.9,2.1,4.3,0.573154,159.14815,7.0
2023.98801369863,4.9,2.1,4.2,0.432766,159.14815,7.0
2023.9881278538812,5.6,2.4,3.8,0.453516,159.14815,8.0
2023.9882420091324,7.0,3.0,4.3,0.509952,159.14815,10.0
2023.9883561643835,6.3,2.7,5.2,0.882161,159.14815,9.0
2023.9884703196346,7.0,3.0,5.4,0.872939,159.14815,10.0
2023.9885844748858,7.0,3.0,1.1,0.047078,159.14815,10.0
2023.988698630137,7.7,3.3,-1.4,0.124388,159.14815,11.0
2023.988812785388,5.6,2.4,-0.2,0.00211,159.14815,8.0
2023.9889269406392,6.3,2.7,3.0,0.40409,159.14815,9.0
2023.9890410958903,6.3,2.7,3.2,0.384349,160.01234,9.0
2023.9891552511415,5.6,2.4,4.0,0.590436,160.01234,8.0
2023.9892694063926,5.6,2.4,3.9,0.502796,160.01234,8.0
2023.9893835616438,5.6,2.4,4.1,0.584037,160.01234,8.0
2023.989497716895,4.9,2.1,4.4,0.743358,160.01234,7.0
2023.989611872146,5.6,2.4,4.2,0.8568,160.01234,8.0
2023.9897260273972,7.0,3.0,4.1,0.693595,160.01234,10.0
2023.9898401826483,7.7,3.3,3.9,0.652465,160.01234,11.0
2023.9899543378995,5.6,2.4,4.2,0.780185,160.01234,8.0
2023.9900684931506,4.2,1.8,4.1,0.82764,160.01234,6.0
2023.9901826484017,3.5,1.5,4.3,0.860427,160.01234,5.0
2023.9902968036529,4.2,1.8,2.6,0.281856,160.01234,6.0
2023.990410958904,4.9,2.1,2.4,0.332991,160.01234,7.0
2023.9905251141552,4.9,2.1,3.2,0.512562,160.01234,7.0
2023.9906392694063,5.6,2.4,3.2,0.512562,160.01234,8.0
2023.9907534246574,6.3,2.7,3.1,0.592298,160.01234,9.0
2023.9908675799086,6.3,2.7,3.0,0.611611,160.01234,9.0
2023.9909817351597,5.6,2.4,2.6,0.277981,160.01234,8.0
2023.9910958904109,4.9,2.1,2.0,0.147874,160.01234,7.0
2023.991210045662,4.9,2.1,1.8,0.175653,160.01234,7.0
2023.9913242009131,7.0,3.0,2.7,0.287242,160.01234,10.0
2023.9914383561643,7.7,3.3,2.5,0.270571,160.01234,11.0
2023.9915525114154,9.1,3.9,1.9,0.156526,160.01234,13.0
2023.9916666666666,14.7,6.3,5.0,0.816479,160.01234,21.0
2023.9917808219177,13.3,5.7,6.2,1.034168,160.76543,19.0
2023.9918949771688,9.8,4.2,6.5,1.534634,160.76543,14.0
2023.99200913242,8.4,3.6,4.9,1.256991,160.76543,12.0
2023.9921232876711,11.2,4.8,3.5,0.764473,160.76543,16.0
2023.9922374429225,12.6,5.4,5.6,1.088819,160.76543,18.0
2023.9923515981736,14.0,6.0,6.0,1.700942,160.76543,20.0
2023.9924657534248,11.2,4.8,5.6,1.94051,160.76543,16.0
2023.992579908676,9.1,3.9,3.6,1.071902,160.76543,13.0
2023.992694063927,7.7,3.3,4.0,1.320595,160.76543,11.0
2023.9928082191782,9.8,4.2,3.0,1.61651,160.76543,14.0
2023.9929223744293,9.1,3.9,4.4,1.199977,160.76543,13.0
2023.9930365296805,8.4,3.6,3.8,0.433304,160.76543,12.0
2023.9931506849316,7.0,3.0,-5.4,0.383352,160.76543,10.0
2023.9932648401827,6.3,2.7,-6.3,0.498793,160.76543,9.0
2023.9933789954339,8.4,3.6,-6.0,0.520557,160.76543,12.0
2023.993493150685,9.1,3.9,-8.9,1.379598,160.76543,13.0
2023.9936073059362,8.4,3.6,-9.0,1.306988,160.76543,12.0
2023.9937214611873,9.1,3.9,-8.2,1.262654,160.76543,13.0
2023.9938356164384,8.4,3.6,-7.0,1.166915,160.76543,12.0
2023.9939497716896,8.4,3.6,-6.6,1.11813,160.76543,12.0
2023.9940639269407,13.3,5.7,-8.4,1.604676,160.76543,19.0
2023.9941780821919,10.5,4.5,-2.4,0.6876,160.76543,15.0
2023.994292237443,9.1,3.9,-2.2,0.127118,160.76543,13.0
2023.9944063926941,11.2,4.8,-5.8,0.445652,160.76543,16.0
2023.9945205479453,12.6,5.4,-3.3,0.15003,161.32098,18.0
2023.9946347031964,9.8,4.2,1.6,0.029978,161.32098,14.0
2023.9947488584476,11.9,5.1,5.5,1.339363,161.32098,17.0
2023.9948630136987,9.8,4.2,4.7,0.367889,161.32098,14.0
2023.9949771689498,9.1,3.9,5.9,0.500856,161.32098,13.0
2023.995091324201,10.5,4.5,5.8,0.593172,161.32098,15.0
2023.9952054794521,10.5,4.5,-6.1,1.335605,161.32098,15.0
2023.9953196347033,9.8,4.2,4.7,0.414986,161.32098,14.0
2023.9954337899544,7.7,3.3,3.2,0.172649,161.32098,11.0
2023.9955479452055,7.0,3.0,-0.1,0.000206,161.32098,10.0
2023.9956621004567,6.3,2.7,-5.2,1.274326,161.32098,9.0
2023.9957762557078,3.5,1.5,-5.3,1.201902,161.32098,5.0
2023.995890410959,2.8,1.2,-4.1,0.863565,161.32098,4.0
2023.99600456621,3.5,1.5,-3.0,0.465616,161.32098,5.0
2023.9961187214612,5.6,2.4,-2.9,0.817192,161.32098,8.0
2023.9962328767124,4.9,2.1,-3.1,0.659268,161.32098,7.0
2023.9963470319635,6.3,2.7,-1.0,0.1655,161.32098,9.0
2023.9964611872147,9.1,3.9,-0.7,0.059078,161.32098,13.0
2023.9965753424658,7.7,3.3,-0.4,0.106467,161.32098,11.0
2023.996689497717,4.2,1.8,1.3,0.058639,161.32098,6.0
2023.996803652968,7.0,3.0,-0.3,0.003072,161.32098,10.0
2023.9969178082192,7.7,3.3,-0.8,0.018431,161.32098,11.0
2023.9970319634704,5.6,2.4,-2.8,0.152276,161.32098,8.0
2023.9971461187215,4.2,1.8,-2.6,0.10709,161.32098,6.0
2023.9972602739726,4.9,2.1,-1.0,0.016024,161.64197,7.0
2023.9973744292238,4.9,2.1,-0.6,0.008484,161.64197,7.0
2023.997488584475,4.2,1.8,-2.4,0.656023,161.64197,6.0
2023.997602739726,5.6,2.4,-4.5,1.26765,161.64197,8.0
2023.9977168949772,4.2,1.8,-4.3,0.964387,161.64197,6.0
2023.9978310502283,4.2,1.8,-3.1,0.720221,161.64197,6.0
2023.9979452054795,3.5,1.5,-3.6,0.784512,161.64197,5.0
2023.9980593607306,4.9,2.1,-5.0,0.812276,161.64197,7.0
2023.9981735159818,5.6,2.4,-3.4,0.629868,161.64197,8.0
2023.998287671233,4.2,1.8,-2.5,0.316572,161.64197,6.0
2023.998401826484,3.5,1.5,-2.7,0.795969,161.64197,5.0
2023.9985159817352,4.9,2.1,-4.7,0.945612,161.64197,7.0
2023.9986301369863,2.8,1.2,-5.1,1.094021,161.64197,4.0
2023.9987442922375,1.4,0.6,-5.0,1.297681,161.64197,2.0
2023.9988584474886,1.4,0.6,-3.1,1.2795,161.64197,2.0
2023.9989726027397,1.4,0.6,-4.2,1.224209,161.64197,2.0
2023.9990867579909,2.8,1.2,-3.5,1.387946,161.64197,4.0
2023.999200913242,1.4,0.6,-0.9,1.358823,161.64197,2.0
2023.9993150684932,0.0,0.0,-3.0,1.324522,161.64197,0.0
2023.9994292237443,0.7,0.3,-4.8,1.23486,161.64197,1.0
2023.9995433789954,1.4,0.6,-3.3,1.321354,161.64197,2.0
2023.9996575342466,1.4,0.6,-4.0,0.940194,161.64197,2.0
2023.9997716894977,2.8,1.2,-3.2,0.688261,161.64197,4.0
2023.9998858447489,0.0,0.0,-2.8,0.671222,161.64197,0.0
2024.0,1.4,0.6,-1.7,0.776591,161.91357,2.0
2024.0001138433515,2.8,1.2,-1.3,0.998309,161.91357,4.0
2024.000227686703,3.5,1.5,-1.8,0.491054,161.91357,5.0
2024.0003415300546,2.1,0.9,-1.0,0.563699,161.91357,3.0
2024.000455373406,1.4,0.6,0.2,0.835443,161.91357,2.0
2024.0005692167576,2.1,0.9,0.0,1.1375,161.91357,3.0
2024.0006830601094,1.4,0.6,-0.0,1.0592,161.91357,2.0
2024.000796903461,0.7,0.3,-0.2,1.185313,161.91357,1.0
2024.0009107468125,2.8,1.2,-1.4,1.295199,161.91357,4.0
2024.001024590164,1.4,0.6,-3.8,1.46211,161.91357,2.0
2024.0011384335155,-2.8,-1.2,-6.0,1.606123,161.91357,-4.0
2024.001252276867,-2.1,-0.9,-7.2,1.380106,161.91357,-3.0
2024.0013661202186,0.0,0.0,-5.5,0.77107,161.91357,0.0
2024.00147996357,4.9,2.1,-1.2,1.059752,161.91357,7.0
2024.0015938069216,-0.7,-0.3,1.7,2.210047,161.91357,-1.0
2024.0017076502731,-7.7,-3.3,-2.4,2.743172,161.91357,-11.0
2024.0018214936247,-16.8,-7.2,-8.1,2.926573,161.91357,-24.0
2024.0019353369764,-18.9,-8.1,-9.2,2.413808,161.91357,-27.0
2024.002049180328,-14.7,-6.3,-9.8,1.569188,161.91357,-21.0
2024.0021630236795,-11.2,-4.8,-9.8,1.899053,161.91357,-16.0
2024.002276867031,-6.3,-2.7,-6.7,2.536477,161.91357,-9.0
2024.0023907103825,-7.7,-3.3,-4.5,1.931136,161.91357,-11.0
2024.002504553734,-4.9,-2.1,-0.9,1.560388,161.91357,-7.0
2024.0026183970856,-2.8,-1.2,2.1,1.432665,161.91357,-4.0
2024.0027322404371,-3.5,-1.5,-1.2,1.917673,161.79013,-5.0
2024.0028460837887,-9.1,-3.9,-4.1,1.274238,161.79013,-13.0
2024.0029599271402,-11.9,-5.1,-7.5,1.20465,161.79013,-17.0
2024.0030737704917,-9.8,-4.2,-6.5,0.932443,161.79013,-14.0
2024.0031876138432,-8.4,-3.6,-4.9,0.546341,161.79013,-12.0
2024.003301457195,-9.8,-4.2,-3.8,0.493267,161.79013,-14.0
2024.0034153005465,-9.1,-3.9,-2.5,0.208847,161.79013,-13.0
2024.003529143898,-6.3,-2.7,-2.3,0.106691,161.79013,-9.0
2024.0036429872496,-3.5,-1.5,-2.7,0.148872,161.79013,-5.0
2024.003756830601,-2.1,-0.9,-0.9,0.04359,161.79013,-3.0
2024.0038706739526,-4.2,-1.8,1.6,0.538944,161.79013,-6.0
2024.0039845173042,-4.2,-1.8,-1.7,0.598408,161.79013,-6.0
2024.0040983606557,-4.2,-1.8,0.9,1.157607,161.79013,-6.0
2024.0042122040072,-6.3,-2.7,-1.3,1.307744,161.79013,-9.0
2024.0043260473587,-9.8,-4.2,1.5,1.476959,161.79013,-14.0
2024.0044398907103,-11.2,-4.8,2.8,0.703432,161.79013,-16.0
2024.004553734062,-9.8,-4.2,-2.9,0.311349,161.79013,-14.0
2024.0046675774136,-9.8,-4.2,-7.5,1.829442,161.79013,-14.0
2024.004781420765,-11.9,-5.1,-7.3,1.457935,161.79013,-17.0
2024.0048952641166,-9.8,-4.2,-1.5,0.091384,161.79013,-14.0
2024.0050091074681,-6.3,-2.7,-5.8,1.058981,161.79013,-9.0
2024.0051229508197,-5.6,-2.4,-0.5,0.007039,161.79013,-8.0
2024.0052367941712,-6.3,-2.7,-2.4,0.188881,161.79013,-9.0
2024.0053506375227,-5.6,-2.4,-5.8,1.528626,161.79013,-8.0
2024.0054644808743,-4.9,-2.1,-4.5,1.433974,161.96297,-7.0
2024.0055783242258,-2.1,-0.9,-4.2,0.895889,161.96297,-3.0
2024.0056921675773,0.7,0.3,-5.0,1.644886,161.96297,1.0
2024.005806010929,-2.1,-0.9,-6.2,1.300345,161.96297,-3.0
2024.0059198542806,1.4,0.6,-4.8,0.58293,161.96297,2.0
2024.0060336976321,7.7,3.3,-1.4,0.027646,161.96297,11.0
2024.0061475409836,4.9,2.1,-1.1,0.029414,161.96297,7.0
2024.0062613843352,2.1,0.9,-6.9,1.964802,161.96297,3.0
2024.0063752276867,-1.4,-0.6,-1.9,1.329514,161.96297,-2.0
2024.0064890710382,-2.8,-1.2,-0.6,0.091032,161.96297,-4.0
2024.0066029143898,-1.4,-0.6,-0.4,0.950077,161.96297,-2.0
2024.0067167577413,-2.1,-0.9,-0.0,0.7254,161.96297,-3.0
2024.0068306010928,-3.5,-1.5,0.4,0.53868,161.96297,-5.0
2024.0069444444443,-2.8,-1.2,-0.3,0.024666,161.96297,-4.0
2024.007058287796,2.1,0.9,-1.3,0.051252,161.96297,3.0
2024.0071721311476,4.9,2.1,0.2,0.002732,161.96297,7.0
2024.0072859744992,-2.1,-0.9,0.2,0.010906,161.96297,-3.0
2024.0073998178507,-4.2,-1.8,-3.7,0.987072,161.96297,-6.0
2024.0075136612022,-4.2,-1.8,-4.1,3.046774,161.96297,-6.0
2024.0076275045537,-10.5,-4.5,-6.8,3.2844,161.96297,-15.0
2024.0077413479053,-14.0,-6.0,-7.2,2.34823,161.96297,-20.0
2024.0078551912568,-15.4,-6.6,-6.3,0.869127,161.96297,-22.0
2024.0079690346083,-13.3,-5.7,-5.9,0.661435,161.96297,-19.0
2024.0080828779599,-11.9,-5.1,-5.7,0.663819,161.96297,-17.0
2024.0081967213114,-10.5,-4.5,-6.9,1.291697,162.17284,-15.0
2024.0083105646631,-9.8,-4.2,-6.4,1.098142,162.17284,-14.0
2024.0084244080147,-7.7,-3.3,-6.3,1.251658,162.17284,-11.0
2024.0085382513662,-7.7,-3.3,-5.5,0.728091,162.17284,-11.0
2024.0086520947177,-7.7,-3.3,-5.4,0.838139,162.17284,-11.0
2024.0087659380692,-5.6,-2.4,-4.9,0.750724,162.17284,-8.0
2024.0088797814208,-2.8,-1.2,-3.7,0.576947,162.17284,-4.0
2024.0089936247723,-2.1,-0.9,-4.2,0.640801,162.17284,-3.0
2024.0091074681238,-1.4,-0.6,-3.9,0.792897,162.17284,-2.0
2024.0092213114754,1.4,0.6,-2.0,0.196075,162.17284,2.0
2024.0093351548269,0.7,0.3,-1.0,0.093749,162.17284,1.0
2024.0094489981784,-1.4,-0.6,-0.2,0.004159,162.17284,-2.0
2024.00956284153,-2.8,-1.2,0.2,0.003451,162.17284,-4.0
2024.0096766848817,-6.3,-2.7,-2.4,0.854322,162.17284,-9.0
2024.0097905282332,-10.5,-4.5,-3.0,1.043632,162.17284,-15.0
2024.0099043715848,-9.8,-4.2,-2.7,0.720295,162.17284,-14.0
2024.0100182149363,-9.1,-3.9,-2.0,0.869701,162.17284,-13.0
2024.0101320582878,-10.5,-4.5,-0.5,1.162724,162.17284,-15.0
2024.0102459016393,-11.9,-5.1,0.9,1.000085,162.17284,-17.0
2024.0103597449909,-11.2,-4.8,0.5,1.197771,162.17284,-16.0
2024.0104735883424,-10.5,-4.5,0.7,0.707696,162.17284,-15.0
2024.010587431694,-9.8,-4.2,0.8,0.924081,162.17284,-14.0
2024.0107012750454,-8.4,-3.6,-0.5,0.828557,162.17284,-12.0
2024.010815118397,-7.0,-3.0,0.8,0.818061,162.17284,-10.0
2024.0109289617487,-8.4,-3.6,1.6,1.259205,162.2716,-12.0
2024.0110428051003,-10.5,-4.5,0.3,1.236075,162.2716,-15.0
2024.0111566484518,-11.9,-5.1,1.2,0.675635,162.2716,-17.0
2024.0112704918033,-12.6,-5.4,0.5,0.298004,162.2716,-18.0
2024.0113843351548,-12.6,-5.4,0.4,0.047341,162.2716,-18.0
2024.0114981785064,-14.0,-6.0,0.6,0.217495,162.2716,-20.0
2024.011612021858,-14.0,-6.0,0.0,0.0,162.2716,-20.0
2024.0117258652094,-11.2,-4.8,1.1,0.164254,162.2716,-16.0
2024.011839708561,-7.7,-3.3,-0.0,0.3192,162.2716,-11.0
2024.0119535519125,-4.2,-1.8,0.6,0.043947,162.2716,-6.0
2024.012067395264,-2.8,-1.2,-0.5,0.172645,162.2716,-4.0
2024.0121812386158,-3.5,-1.5,0.6,0.288981,162.2716,-5.0
2024.0122950819673,-4.2,-1.8,0.8,0.981035,162.2716,-6.0
2024.0124089253188,-5.6,-2.4,-0.2,0.968876,162.2716,-8.0
2024.0125227686704,-7.7,-3.3,0.5,1.001841,162.2716,-11.0
2024.0126366120219,-9.8,-4.2,-0.7,0.83409,162.2716,-14.0
2024.0127504553734,-11.2,-4.8,-0.1,0.354788,162.2716,-16.0
2024.012864298725,-8.4,-3.6,-0.6,0.06374,162.2716,-12.0
2024.0129781420765,-6.3,-2.7,-0.1,0.002407,162.2716,-9.0
2024.013091985428,-6.3,-2.7,1.6,0.144695,162.2716,-9.0
2024.0132058287795,-5.6,-2.4,0.9,0.050355,162.2716,-8.0
2024.013319672131,-7.0,-3.0,2.2,0.650864,162.2716,-10.0
2024.0134335154828,-6.3,-2.7,1.7,0.31365,162.2716,-9.0
2024.0135473588343,-5.6,-2.4,0.5,0.743264,162.2716,-8.0
2024.0136612021859,-7.0,-3.0,0.6,0.684013,162.24692,-10.0
2024.0137750455374,-8.4,-3.6,-1.3,0.861411,162.24692,-12.0
2024.013888888889,-7.7,-3.3,-0.9,0.645922,162.24692,-11.0
2024.0140027322404,-5.6,-2.4,-1.5,0.433374,162.24692,-8.0
2024.014116575592,-5.6,-2.4,-2.3,0.399694,162.24692,-8.0
2024.0142304189435,-4.9,-2.1,-2.7,0.417739,162.24692,-7.0
2024.014344262295,-3.5,-1.5,-2.9,0.485886,162.24692,-5.0
2024.0144581056466,-2.1,-0.9,-1.8,0.238743,162.24692,-3.0
2024.014571948998,-0.7,-0.3,-2.0,0.308601,162.24692,-1.0
2024.0146857923498,0.7,0.3,-1.7,0.43281,162.24692,1.0
2024.0147996357014,1.4,0.6,-0.9,0.307309,162.24692,2.0
2024.014913479053,0.0,0.0,-0.1,0.234987,162.24692,0.0
